,umur,gender,occupation_group,nominal,periode_transaksi,kategori_nominal
1705,31,1,Staff,100000,2,Nominal rendah
1706,32,0,Amil,6000000,2,Nominal sedang
1707,34,1,PNS,325000,2,Nominal rendah
1708,34,0,Marketing,450000,2,Nominal rendah
1709,31,0,Lainnya,210000,2,Nominal rendah
1710,36,1,Marketing,615826,2,Nominal rendah
1711,39,1,Akuntansi,50000,2,Nominal rendah
1712,31,1,IT,2000000,2,Nominal rendah
1713,32,0,Akuntansi,390000,2,Nominal rendah
1714,48,0,Industri,205000,2,Nominal rendah
1715,39,0,Industri,200000,2,Nominal rendah
1716,39,0,Industri,50000,2,Nominal rendah
1717,29,0,Pegawai Swasta,125000,2,Nominal rendah
1718,33,0,Konsultan,231750,2,Nominal rendah
1719,72,0,PNS,2058000,2,Nominal rendah
1720,28,0,Konsultan,500000,2,Nominal rendah
1721,46,1,Akuntansi,259453,2,Nominal rendah
1722,35,0,Industri,250000,2,Nominal rendah
1723,39,0,Akuntansi,184934,2,Nominal rendah
1724,59,0,Pegawai Swasta,3500000,2,Nominal sedang
1725,46,1,PNS,540414,2,Nominal rendah
1726,30,0,Konsultan,125000,2,Nominal rendah
1727,30,1,Lainnya,50000,2,Nominal rendah
1728,32,0,Kesehatan,292000,2,Nominal rendah
1729,28,0,Akuntansi,250000,2,Nominal rendah
1730,33,0,Lainnya,475000,2,Nominal rendah
1731,30,1,Konsultan,637500,2,Nominal rendah
1732,35,0,Energi,390000,2,Nominal rendah
1733,37,1,PNS,175000,2,Nominal rendah
1734,28,1,Industri,414000,2,Nominal rendah
1735,51,0,Lainnya,944320,2,Nominal rendah
1736,41,0,Lainnya,897782,2,Nominal rendah
1737,34,1,Konsultan,500000,2,Nominal rendah
1738,41,1,Lainnya,547408,2,Nominal rendah
1739,31,0,Lainnya,382589,2,Nominal rendah
1740,34,0,Lainnya,362363,2,Nominal rendah
1741,34,0,Lainnya,362363,2,Nominal rendah
1742,31,0,PNS,215000,2,Nominal rendah
1743,51,0,Pegawai Swasta,350000,2,Nominal rendah
1744,32,0,Lainnya,551536,2,Nominal rendah
1745,32,0,Lainnya,361113,2,Nominal rendah
1746,29,1,Lainnya,225000,2,Nominal rendah
1747,30,1,Lainnya,50000,2,Nominal rendah
1748,33,1,Lainnya,25000,2,Nominal rendah
1749,46,0,PNS,84383,2,Nominal rendah
1750,37,0,Teknisi,175000,2,Nominal rendah
1751,32,0,Lainnya,300000,2,Nominal rendah
1752,47,0,Industri,800000,2,Nominal rendah
1753,55,0,Lainnya,1078291,2,Nominal rendah
1754,41,0,Industri,1332500,2,Nominal rendah
1755,32,0,PNS,759000,2,Nominal rendah
1756,37,1,Auditor,700000,2,Nominal rendah
1757,29,0,Lainnya,68250,2,Nominal rendah
1758,33,1,Akuntansi,184178,2,Nominal rendah
1759,29,1,Lainnya,305000,2,Nominal rendah
1760,63,1,Pegawai Swasta,2000000,2,Nominal rendah
1761,29,1,Lainnya,250000,2,Nominal rendah
1762,29,0,Konsultan,120000,2,Nominal rendah
1763,35,0,Energi,785000,2,Nominal rendah
1764,39,0,Staff,25000,2,Nominal rendah
1765,41,0,Transportasi,150000,2,Nominal rendah
1766,32,0,Lainnya,53000,2,Nominal rendah
1767,33,0,IT,1000000,2,Nominal rendah
1768,37,1,Auditor,50000,2,Nominal rendah
1769,32,1,Staff,760000,2,Nominal rendah
1770,46,0,Konsultan,500000,2,Nominal rendah
1771,29,1,Lainnya,319598,2,Nominal rendah
1772,29,1,Lainnya,769404,2,Nominal rendah
1773,31,0,Staff,256754,2,Nominal rendah
1774,27,1,Amil,10000,2,Nominal rendah
1775,37,0,Konsultan,265000,2,Nominal rendah
1776,37,1,Auditor,50000,2,Nominal rendah
1777,54,0,PNS,3000000,2,Nominal sedang
1778,34,0,Industri,619500,2,Nominal rendah
1779,48,0,Konsultan,150000,2,Nominal rendah
1780,49,0,PNS,97500,2,Nominal rendah
1781,49,0,PNS,97500,2,Nominal rendah
1782,31,1,Konsultan,250000,2,Nominal rendah
1783,31,0,Industri,156000,2,Nominal rendah
1784,44,0,Industri,800000,2,Nominal rendah
1785,31,0,Amil,272710,2,Nominal rendah
1786,45,0,Amil,550000,2,Nominal rendah
1787,45,1,Amil,575000,2,Nominal rendah
1788,45,0,Amil,550000,2,Nominal rendah
1789,48,1,PNS,212500,2,Nominal rendah
1790,49,0,Amil,875000,2,Nominal rendah
1791,39,1,Amil,587500,2,Nominal rendah
1792,31,1,Amil,171980,2,Nominal rendah
1793,47,0,Amil,575000,2,Nominal rendah
1794,41,0,Amil,184761,2,Nominal rendah
1795,37,0,Amil,550000,2,Nominal rendah
1796,46,1,PNS,197855,2,Nominal rendah
1797,39,0,Amil,475000,2,Nominal rendah
1798,36,1,Freelancer,350000,2,Nominal rendah
1799,80,0,Amil,1237500,2,Nominal rendah
1800,31,0,Amil,190365,2,Nominal rendah
1801,46,0,PNS,537500,2,Nominal rendah
1802,28,0,Amil,244514,2,Nominal rendah
1803,50,0,Amil,750000,2,Nominal rendah
1804,48,0,Amil,312784,2,Nominal rendah
1805,30,0,Amil,181019,2,Nominal rendah
1806,40,0,Amil,575000,2,Nominal rendah
1807,33,0,Amil,475000,2,Nominal rendah
1808,48,0,Amil,221038,2,Nominal rendah
1809,31,0,Amil,190645,2,Nominal rendah
1810,42,0,Amil,375000,2,Nominal rendah
1811,45,0,Amil,256460,2,Nominal rendah
1812,46,0,Amil,175305,2,Nominal rendah
1813,52,0,Amil,189250,2,Nominal rendah
1814,41,0,Amil,175750,2,Nominal rendah
1815,44,0,Amil,825000,2,Nominal rendah
1816,44,0,Amil,375000,2,Nominal rendah
1817,35,0,Amil,375000,2,Nominal rendah
1818,47,0,IT,300000,2,Nominal rendah
1819,31,0,Amil,170681,2,Nominal rendah
1820,30,0,Amil,587500,2,Nominal rendah
1821,47,0,Amil,344074,2,Nominal rendah
1822,36,1,Amil,242654,2,Nominal rendah
1823,39,1,Amil,450000,2,Nominal rendah
1824,54,0,Amil,176799,2,Nominal rendah
1825,51,1,Amil,500000,2,Nominal rendah
1826,36,0,Amil,375000,2,Nominal rendah
1827,41,1,Amil,575000,2,Nominal rendah
1828,36,0,Amil,587500,2,Nominal rendah
1829,39,0,Amil,825000,2,Nominal rendah
1830,31,1,Amil,202917,2,Nominal rendah
1831,36,1,Freelancer,590000,2,Nominal rendah
1832,48,0,Amil,219976,2,Nominal rendah
1833,39,0,Amil,209171,2,Nominal rendah
1834,48,0,Amil,450000,2,Nominal rendah
1835,35,0,Amil,500000,2,Nominal rendah
1836,48,0,Amil,220070,2,Nominal rendah
1837,33,0,Konsultan,204501,2,Nominal rendah
1838,47,0,Amil,280833,2,Nominal rendah
1839,35,0,Amil,258395,2,Nominal rendah
1840,41,0,Amil,600000,2,Nominal rendah
1841,33,1,Amil,450000,2,Nominal rendah
1842,37,1,Auditor,50000,2,Nominal rendah
1843,40,0,Amil,600000,2,Nominal rendah
1844,32,0,Amil,190365,2,Nominal rendah
1845,32,1,Amil,263623,2,Nominal rendah
1846,31,1,Amil,203014,2,Nominal rendah
1847,35,0,Amil,375000,2,Nominal rendah
1848,69,0,Amil,475000,2,Nominal rendah
1849,31,0,Amil,249225,2,Nominal rendah
1850,29,0,Amil,181330,2,Nominal rendah
1851,62,1,Amil,800000,2,Nominal rendah
1852,56,0,Amil,1250000,2,Nominal rendah
1853,37,1,Amil,240055,2,Nominal rendah
1854,33,0,Wiraswasta,401000,2,Nominal rendah
1855,45,0,Amil,575000,2,Nominal rendah
1856,51,0,Amil,167472,2,Nominal rendah
1857,40,0,Amil,168612,2,Nominal rendah
1858,34,1,Amil,170221,2,Nominal rendah
1859,37,0,Amil,256092,2,Nominal rendah
1860,36,0,Amil,152887,2,Nominal rendah
1861,31,0,Amil,246399,2,Nominal rendah
1862,41,0,Lainnya,788000,2,Nominal rendah
1863,40,0,Amil,172263,2,Nominal rendah
1864,34,0,Amil,255174,2,Nominal rendah
1865,36,0,Amil,226763,2,Nominal rendah
1866,35,0,Pegawai Swasta,387500,2,Nominal rendah
1867,29,0,Industri,235000,2,Nominal rendah
1868,47,0,Energi,2700000,2,Nominal sedang
1869,32,0,Akuntansi,120000,2,Nominal rendah
1870,72,0,PNS,5000000,2,Nominal sedang
1871,47,0,Industri,900000,2,Nominal rendah
1872,39,0,Industri,200000,2,Nominal rendah
1873,52,0,Lainnya,1550000,2,Nominal rendah
1874,46,0,TNI/POLRI,100000,2,Nominal rendah
1875,48,0,Industri,225000,2,Nominal rendah
1876,39,0,Industri,50000,2,Nominal rendah
1877,35,0,Teknisi,150000,2,Nominal rendah
1878,35,0,Industri,100000,2,Nominal rendah
1879,34,0,Marketing,450000,2,Nominal rendah
1880,31,0,Pegawai Swasta,929160,2,Nominal rendah
1881,35,0,Industri,100000,2,Nominal rendah
1882,36,1,Marketing,615826,2,Nominal rendah
1883,29,1,Amil,50000,2,Nominal rendah
1884,39,0,Wiraswasta,503019,2,Nominal rendah
1885,34,0,Industri,217500,2,Nominal rendah
1886,30,0,Konsultan,125000,2,Nominal rendah
1887,32,0,Amil,6000000,2,Nominal sedang
1888,36,0,Pegawai Swasta,140000,2,Nominal rendah
1889,35,0,Industri,127000,2,Nominal rendah
1890,31,1,Staff,100000,2,Nominal rendah
1891,30,1,Konsultan,637500,2,Nominal rendah
1892,40,0,Lainnya,2500000,2,Nominal sedang
1893,35,0,Energi,390000,2,Nominal rendah
1894,52,0,Konsultan,1250000,2,Nominal rendah
1895,42,0,Lainnya,1000000,2,Nominal rendah
1896,31,0,Lainnya,210000,2,Nominal rendah
1897,33,0,Konsultan,186120,2,Nominal rendah
1898,32,0,Akuntansi,385000,2,Nominal rendah
1899,39,1,Akuntansi,45000,2,Nominal rendah
1900,37,1,Auditor,50000,2,Nominal rendah
1901,44,1,Marketing,500000,2,Nominal rendah
1902,51,0,Pegawai Swasta,350000,2,Nominal rendah
1903,32,0,Kesehatan,292000,2,Nominal rendah
1904,29,0,Lainnya,172250,2,Nominal rendah
1905,39,0,Staff,73000,2,Nominal rendah
1906,29,0,Lainnya,172250,2,Nominal rendah
1907,37,1,PNS,175000,2,Nominal rendah
1908,41,0,Transportasi,100000,2,Nominal rendah
1909,29,0,Konsultan,101000,2,Nominal rendah
1910,39,0,Staff,25000,2,Nominal rendah
1911,35,0,Industri,250000,2,Nominal rendah
1912,33,1,Lainnya,200000,2,Nominal rendah
1913,46,0,Konsultan,500000,2,Nominal rendah
1914,41,1,Lainnya,547408,2,Nominal rendah
1915,51,0,Lainnya,944320,2,Nominal rendah
1916,37,0,Teknisi,175000,2,Nominal rendah
1917,33,0,Pegawai Swasta,170000,2,Nominal rendah
1918,41,0,Lainnya,897782,2,Nominal rendah
1919,31,0,Lainnya,382589,2,Nominal rendah
1920,34,0,Lainnya,362363,2,Nominal rendah
1921,28,1,Industri,417000,2,Nominal rendah
1922,59,0,Pegawai Swasta,1037500,2,Nominal rendah
1923,59,0,Pegawai Swasta,3400000,2,Nominal sedang
1924,33,1,Akuntansi,300000,2,Nominal rendah
1925,34,0,Lainnya,362363,2,Nominal rendah
1926,32,0,Lainnya,551536,2,Nominal rendah
1927,33,1,Akuntansi,220614,2,Nominal rendah
1928,31,0,PNS,215000,2,Nominal rendah
1929,32,0,Lainnya,361113,2,Nominal rendah
1930,51,0,Teknisi,388000,2,Nominal rendah
1931,28,0,Staff,277500,2,Nominal rendah
1932,36,0,PNS,524190,2,Nominal rendah
1933,29,1,Lainnya,250000,2,Nominal rendah
1934,28,0,Staff,67500,2,Nominal rendah
1935,47,0,Industri,2000000,2,Nominal rendah
1936,32,0,PNS,444000,2,Nominal rendah
1937,46,1,Akuntansi,259453,2,Nominal rendah
1938,29,1,Lainnya,322246,2,Nominal rendah
1939,39,0,Akuntansi,184934,2,Nominal rendah
1940,33,1,Staff,162180,2,Nominal rendah
1941,37,1,Auditor,50000,2,Nominal rendah
1942,55,0,Lainnya,1235091,2,Nominal rendah
1943,63,1,Pegawai Swasta,1500000,2,Nominal rendah
1944,39,1,Industri,10000,2,Nominal rendah
1945,48,0,Konsultan,150000,2,Nominal rendah
1946,41,0,Industri,1470000,2,Nominal rendah
1947,32,0,Lainnya,150000,2,Nominal rendah
1948,30,1,PNS,223028,2,Nominal rendah
1949,30,1,PNS,228300,2,Nominal rendah
1951,39,1,Akuntansi,25000,2,Nominal rendah
1952,48,1,PNS,212500,2,Nominal rendah
1953,39,0,Staff,50000,2,Nominal rendah
1954,37,1,Auditor,50000,2,Nominal rendah
1955,31,1,IT,1000000,2,Nominal rendah
1956,54,0,PNS,3000000,2,Nominal sedang
1957,28,0,Staff,67500,2,Nominal rendah
1958,28,0,Staff,277500,2,Nominal rendah
1959,31,0,Staff,256754,2,Nominal rendah
1960,30,1,PNS,2482000,2,Nominal sedang
1961,37,1,Auditor,50000,2,Nominal rendah
1962,33,0,Energi,433500,2,Nominal rendah
1963,47,0,Amil,344074,2,Nominal rendah
1964,47,0,Amil,280833,2,Nominal rendah
1965,72,0,PNS,5000000,2,Nominal sedang
1966,35,0,Amil,375000,2,Nominal rendah
1967,30,0,Marketing,434925,2,Nominal rendah
1968,45,0,Amil,550000,2,Nominal rendah
1969,44,0,Amil,825000,2,Nominal rendah
1970,35,0,Lainnya,169230,2,Nominal rendah
1971,49,0,Amil,875000,2,Nominal rendah
1972,37,0,Amil,256092,2,Nominal rendah
1973,32,1,Amil,263623,2,Nominal rendah
1974,34,1,Amil,170221,2,Nominal rendah
1975,45,0,Amil,575000,2,Nominal rendah
1976,52,0,Lainnya,1660000,2,Nominal rendah
1977,33,0,Wiraswasta,379000,2,Nominal rendah
1978,36,0,Amil,375000,2,Nominal rendah
1979,30,0,Amil,181019,2,Nominal rendah
1980,48,0,Amil,219976,2,Nominal rendah
1981,35,0,Amil,500000,2,Nominal rendah
1982,33,1,Amil,450000,2,Nominal rendah
1983,69,0,Amil,475000,2,Nominal rendah
1984,51,1,Amil,500000,2,Nominal rendah
1985,32,0,Akuntansi,125000,2,Nominal rendah
1986,31,0,Amil,170681,2,Nominal rendah
1987,47,0,IT,300000,2,Nominal rendah
1988,30,0,Amil,587500,2,Nominal rendah
1989,37,1,Amil,240055,2,Nominal rendah
1990,36,0,Amil,587500,2,Nominal rendah
1991,29,0,Amil,181330,2,Nominal rendah
1992,47,0,Energi,1500000,2,Nominal rendah
1993,36,0,Amil,226763,2,Nominal rendah
1994,31,1,Konsultan,250000,2,Nominal rendah
1995,46,0,PNS,537500,2,Nominal rendah
1996,34,0,Amil,255174,2,Nominal rendah
1997,31,0,Amil,190365,2,Nominal rendah
1998,31,0,Amil,246399,2,Nominal rendah
1999,39,0,Amil,209171,2,Nominal rendah
2000,62,1,Amil,800000,2,Nominal rendah
2001,50,0,Amil,750000,2,Nominal rendah
2002,44,0,Amil,375000,2,Nominal rendah
2003,40,0,Amil,168612,2,Nominal rendah
2004,40,0,Amil,575000,2,Nominal rendah
2005,40,0,Amil,600000,2,Nominal rendah
2006,47,0,Amil,575000,2,Nominal rendah
2007,48,0,Amil,221038,2,Nominal rendah
2008,39,1,Amil,587500,2,Nominal rendah
2009,41,0,Amil,184761,2,Nominal rendah
2010,31,1,Amil,171980,2,Nominal rendah
2011,45,1,Amil,575000,2,Nominal rendah
2012,31,0,Amil,249225,2,Nominal rendah
2013,32,0,Amil,190365,2,Nominal rendah
2014,45,0,Amil,256460,2,Nominal rendah
2015,44,0,Industri,800000,2,Nominal rendah
2016,31,0,Amil,190645,2,Nominal rendah
2017,48,0,Amil,220070,2,Nominal rendah
2018,42,0,Amil,375000,2,Nominal rendah
2019,45,0,Amil,550000,2,Nominal rendah
2020,36,1,Amil,242654,2,Nominal rendah
2021,31,1,Amil,203014,2,Nominal rendah
2022,80,0,Amil,1237500,2,Nominal rendah
2023,31,1,Amil,10000,2,Nominal rendah
2024,41,0,Lainnya,675000,2,Nominal rendah
2025,48,0,Amil,450000,2,Nominal rendah
2026,56,0,Amil,1250000,2,Nominal rendah
2027,40,0,Amil,172263,2,Nominal rendah
2028,41,1,Amil,575000,2,Nominal rendah
2029,35,0,Amil,375000,2,Nominal rendah
2030,51,0,Amil,167472,2,Nominal rendah
2031,39,1,Amil,450000,2,Nominal rendah
2032,33,0,Amil,475000,2,Nominal rendah
2033,46,0,Amil,175305,2,Nominal rendah
2034,37,0,Amil,550000,2,Nominal rendah
2035,28,0,Amil,244514,2,Nominal rendah
2036,31,0,Amil,272710,2,Nominal rendah
2037,48,0,Amil,312784,2,Nominal rendah
2038,54,0,Amil,176799,2,Nominal rendah
2039,35,0,Amil,258395,2,Nominal rendah
2040,39,0,Amil,825000,2,Nominal rendah
2041,39,0,Amil,475000,2,Nominal rendah
2042,52,0,Amil,189250,2,Nominal rendah
2043,36,0,Amil,152887,2,Nominal rendah
2044,30,0,Lainnya,298331,2,Nominal rendah
2045,48,0,Industri,200000,2,Nominal rendah
2046,38,0,Energi,1000000,2,Nominal rendah
2047,34,0,Marketing,450000,2,Nominal rendah
2048,39,0,Wiraswasta,550000,2,Nominal rendah
2049,29,1,Lainnya,278084,2,Nominal rendah
2050,72,0,PNS,2048000,2,Nominal rendah
2051,34,0,Konsultan,200000,2,Nominal rendah
2052,35,0,Industri,200000,2,Nominal rendah
2053,34,0,Industri,217500,2,Nominal rendah
2054,39,0,Industri,200000,2,Nominal rendah
2055,59,0,Pegawai Swasta,4000000,2,Nominal sedang
2056,36,1,Marketing,615826,2,Nominal rendah
2057,35,0,Teknisi,150000,2,Nominal rendah
2058,39,0,Industri,50000,2,Nominal rendah
2059,32,0,Amil,6000000,2,Nominal sedang
2060,39,0,Akuntansi,220996,2,Nominal rendah
2061,31,1,Staff,100000,2,Nominal rendah
2062,72,0,PNS,2089650,2,Nominal rendah
2063,45,0,Lainnya,975000,2,Nominal rendah
2064,31,1,IT,1000000,2,Nominal rendah
2065,39,0,Wiraswasta,260000,2,Nominal rendah
2066,32,0,Kesehatan,292000,2,Nominal rendah
2067,31,0,Lainnya,500000,2,Nominal rendah
2068,46,1,Akuntansi,311314,2,Nominal rendah
2069,29,0,Industri,235000,2,Nominal rendah
2070,37,1,Auditor,50000,2,Nominal rendah
2071,33,1,Lainnya,200000,2,Nominal rendah
2072,37,0,Industri,10000,2,Nominal rendah
2073,33,0,Energi,1283475,2,Nominal rendah
2074,31,0,Pegawai Swasta,929160,2,Nominal rendah
2075,30,0,Konsultan,125000,2,Nominal rendah
2076,35,0,Industri,250000,2,Nominal rendah
2077,33,0,Konsultan,174876,2,Nominal rendah
2078,32,0,Lainnya,361113,2,Nominal rendah
2079,41,0,Transportasi,100000,2,Nominal rendah
2080,31,0,Lainnya,382589,2,Nominal rendah
2081,47,0,Industri,2000000,2,Nominal rendah
2082,51,0,Lainnya,944320,2,Nominal rendah
2083,41,0,Lainnya,897782,2,Nominal rendah
2084,41,1,Lainnya,547408,2,Nominal rendah
2085,34,0,Lainnya,362363,2,Nominal rendah
2086,34,0,Lainnya,362363,2,Nominal rendah
2087,51,0,Pegawai Swasta,350000,2,Nominal rendah
2088,32,0,Lainnya,551536,2,Nominal rendah
2089,46,0,Konsultan,500000,2,Nominal rendah
2090,28,1,Industri,419000,2,Nominal rendah
2091,32,1,Staff,550000,2,Nominal rendah
2092,29,1,Lainnya,225000,2,Nominal rendah
2093,33,1,Lainnya,25000,2,Nominal rendah
2094,31,0,PNS,215000,2,Nominal rendah
2095,33,1,Akuntansi,300000,2,Nominal rendah
2096,34,0,Konsultan,400000,2,Nominal rendah
2097,37,0,Teknisi,175000,2,Nominal rendah
2098,54,0,Wiraswasta,3000000,2,Nominal sedang
2099,32,0,Lainnya,150000,2,Nominal rendah
2100,33,1,Akuntansi,184178,2,Nominal rendah
2101,32,0,PNS,356000,2,Nominal rendah
2102,37,1,Auditor,50000,2,Nominal rendah
2103,47,0,Industri,850000,2,Nominal rendah
2104,37,1,PNS,175000,2,Nominal rendah
2105,48,0,Konsultan,679200,2,Nominal rendah
2106,34,0,Industri,225000,2,Nominal rendah
2107,29,0,Konsultan,100000,2,Nominal rendah
2108,31,0,Staff,256754,2,Nominal rendah
2109,27,1,Lainnya,50000,2,Nominal rendah
2110,34,0,Industri,401437,2,Nominal rendah
2111,37,1,Auditor,50000,2,Nominal rendah
2112,33,1,Staff,162180,2,Nominal rendah
2113,35,0,Lainnya,300000,2,Nominal rendah
2114,55,0,Lainnya,1078290,2,Nominal rendah
2115,25,0,Staff,10500,2,Nominal rendah
2116,29,1,Lainnya,300000,2,Nominal rendah
2117,39,1,Akuntansi,25000,2,Nominal rendah
2118,46,1,Akuntansi,276740,2,Nominal rendah
2119,37,1,Auditor,50000,2,Nominal rendah
2120,39,0,Akuntansi,196955,2,Nominal rendah
2121,41,0,Industri,1450000,2,Nominal rendah
2122,33,0,Konsultan,630000,2,Nominal rendah
2123,34,1,Konsultan,200000,2,Nominal rendah
2124,48,1,PNS,212500,2,Nominal rendah
2125,31,1,Amil,20000,2,Nominal rendah
2126,33,0,Wiraswasta,346000,2,Nominal rendah
2127,30,0,Amil,10001,2,Nominal rendah
2128,36,0,Amil,152887,2,Nominal rendah
2129,39,1,Industri,30000,2,Nominal rendah
2130,35,0,Amil,375000,2,Nominal rendah
2131,52,0,Amil,189250,2,Nominal rendah
2132,48,0,Amil,450000,2,Nominal rendah
2133,31,0,Amil,246399,2,Nominal rendah
2134,35,0,Amil,258395,2,Nominal rendah
2135,40,0,Amil,600000,2,Nominal rendah
2136,31,1,Konsultan,250000,2,Nominal rendah
2137,41,1,Amil,575000,2,Nominal rendah
2138,62,1,Amil,800000,2,Nominal rendah
2139,39,1,Amil,450000,2,Nominal rendah
2140,39,0,Amil,825000,2,Nominal rendah
2141,32,0,Amil,190365,2,Nominal rendah
2142,49,0,Amil,875000,2,Nominal rendah
2143,48,0,Amil,312784,2,Nominal rendah
2144,34,0,Konsultan,210000,2,Nominal rendah
2145,37,1,PNS,350000,2,Nominal rendah
2146,40,0,Amil,172263,2,Nominal rendah
2147,35,0,Teknisi,150000,2,Nominal rendah
2148,46,0,Amil,175305,2,Nominal rendah
2149,32,1,Amil,263623,2,Nominal rendah
2150,45,0,Amil,550000,2,Nominal rendah
2151,36,1,Freelancer,582825,2,Nominal rendah
2152,33,0,Amil,150000,2,Nominal rendah
2153,47,0,Amil,575000,2,Nominal rendah
2154,45,1,Amil,575000,2,Nominal rendah
2155,41,0,Amil,175750,2,Nominal rendah
2156,32,0,Akuntansi,270000,2,Nominal rendah
2157,35,0,Pegawai Swasta,387500,2,Nominal rendah
2158,31,0,Amil,190645,2,Nominal rendah
2159,48,0,Amil,219976,2,Nominal rendah
2160,47,0,Energi,850000,2,Nominal rendah
2161,37,1,Amil,240055,2,Nominal rendah
2162,31,1,Amil,203014,2,Nominal rendah
2163,36,1,Marketing,615825,2,Nominal rendah
2164,72,0,PNS,5000000,2,Nominal sedang
2165,48,0,Amil,220070,2,Nominal rendah
2166,40,0,Amil,575000,2,Nominal rendah
2167,34,0,Industri,217500,2,Nominal rendah
2168,35,0,Amil,375000,2,Nominal rendah
2169,37,1,Auditor,50000,2,Nominal rendah
2170,39,0,Amil,475000,2,Nominal rendah
2171,29,0,Amil,181330,2,Nominal rendah
2172,69,0,Amil,475000,2,Nominal rendah
2173,51,1,Amil,500000,2,Nominal rendah
2174,36,1,Amil,242654,2,Nominal rendah
2175,39,0,Amil,209171,2,Nominal rendah
2176,31,0,Amil,249225,2,Nominal rendah
2177,45,0,Amil,256460,2,Nominal rendah
2178,44,0,Amil,375000,2,Nominal rendah
2179,33,1,Amil,450000,2,Nominal rendah
2180,47,0,Amil,319074,2,Nominal rendah
2181,39,1,Amil,587500,2,Nominal rendah
2182,37,0,Amil,256092,2,Nominal rendah
2183,44,0,Industri,800000,2,Nominal rendah
2184,36,0,Amil,587500,2,Nominal rendah
2185,40,0,Amil,168612,2,Nominal rendah
2186,80,0,Amil,1237500,2,Nominal rendah
2187,50,0,Amil,750000,2,Nominal rendah
2188,31,1,Amil,171980,2,Nominal rendah
2189,46,0,PNS,537500,2,Nominal rendah
2190,48,0,Amil,221038,2,Nominal rendah
2191,44,0,Amil,825000,2,Nominal rendah
2192,35,0,Amil,500000,2,Nominal rendah
2193,47,0,IT,300000,2,Nominal rendah
2194,31,0,Amil,272710,2,Nominal rendah
2195,32,0,Amil,6000000,2,Nominal sedang
2196,34,0,Amil,255174,2,Nominal rendah
2197,47,0,Amil,280833,2,Nominal rendah
2198,39,0,Industri,50000,2,Nominal rendah
2199,45,0,Amil,575000,2,Nominal rendah
2200,30,0,Amil,587500,2,Nominal rendah
2201,31,0,Amil,190365,2,Nominal rendah
2202,28,0,Amil,244514,2,Nominal rendah
2203,54,0,Amil,176799,2,Nominal rendah
2204,31,0,Amil,170681,2,Nominal rendah
2205,33,0,Amil,475000,2,Nominal rendah
2206,34,1,PNS,232000,2,Nominal rendah
2207,45,0,Amil,550000,2,Nominal rendah
2208,30,0,Amil,181019,2,Nominal rendah
2209,39,1,Industri,10000,2,Nominal rendah
2210,31,1,Amil,202917,2,Nominal rendah
2211,41,0,Amil,184761,2,Nominal rendah
2212,34,1,Amil,170221,2,Nominal rendah
2213,31,1,Konsultan,250000,2,Nominal rendah
2214,36,0,Amil,375000,2,Nominal rendah
2215,39,0,Industri,200000,2,Nominal rendah
2216,51,0,Amil,167472,2,Nominal rendah
2217,37,0,Amil,550000,2,Nominal rendah
2218,41,0,Amil,600000,2,Nominal rendah
2219,42,0,Amil,375000,2,Nominal rendah
2220,36,0,Amil,226763,2,Nominal rendah
2221,34,0,Marketing,450000,2,Nominal rendah
